fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
5414184279895888475,Referral,279865,United States,not available in demo dataset,,,290,21,,20161002,1475456962,PAGE,,,3990000,,GGOEGPJC203399,Crunch-It Dog Toy,Home/Accessories/Pet/,(not set),USD,,,,,Pet,,/google+redesign/,0,1,
3906774598490786925,Referral,348746,United States,New York,,,2588,55,,20160831,1472665597,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6172293608941431508,Referral,77293,United States,San Francisco,38860000,1,665,17,,20160813,1471129654,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
469681090139491335,Referral,136221,Germany,Munich,,,251,24,,20160824,1472075455,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6037412484633383293,Direct,735137,United States,Mountain View,200240000,1,744,51,,20160908,1473359390,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2881889744678816583,Referral,120072,United States,Mountain View,,,310,13,,20160802,1470178136,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4358453897603927593,Organic Search,510638,United States,New York,48530000,1,1426,54,,20160820,1471749301,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7519518238986638554,Referral,113637,United States,Chicago,,,127,8,,20160818,1471557364,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0654386233502881794,Referral,59373,United States,San Francisco,,,185,17,,20160807,1470634150,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4640487188279902342,Referral,1729229,United States,New York,,,1760,6,,20160912,1473688389,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3539270098961256341,Referral,357850,United States,New York,,,637,27,,20161005,1475711665,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4804025384592774024,Referral,246104,United States,Chicago,,,2231,56,,20160809,1470749330,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9838019020016513772,Referral,427239,United States,New York,,,538,35,,20160821,1471833631,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7693430904622520313,Referral,1340437,United States,not available in demo dataset,,,1479,11,,20160809,1470763767,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2867210498662306886,Referral,29786,United States,Mountain View,,,47,6,,20160817,1471458149,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9817395183603701442,Direct,2098257,United States,New York,,,2644,70,,20160824,1472072311,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
472388433264551158,Direct,266377,United States,Austin,,,706,51,,20160829,1472493626,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5631287411316483920,Referral,1250383,United States,Mountain View,,,1283,34,,20161004,1475610670,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8851822767477687842,Referral,12286,United States,Ann Arbor,396400000,1,2056,67,,20160901,1472737958,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0389286007180653926,Referral,1158722,United States,San Francisco,,,1546,52,,20160810,1470894888,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
469681090139491335,Referral,180491,Germany,Munich,,,251,24,,20160824,1472075455,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
655157039678957905,Referral,188691,United States,Cambridge,,,220,20,,20160812,1471024260,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6659013870490271686,Referral,491968,Canada,Toronto,85580000,1,1864,64,,20160825,1472183221,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
730985314177257167,Referral,21846,United States,Santa Clara,,,274,17,,20160901,1472785364,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
127249576187763439,Referral,524315,United States,San Jose,231160000,1,1146,50,,20160820,1471761270,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6931241987732189857,Referral,366873,United States,Ann Arbor,,,1043,17,,20160802,1470166028,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6505969496500816326,Referral,33111,United States,Seattle,,,33,4,,20160907,1473275089,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7796560631219894802,Referral,394077,United States,Mountain View,,,402,39,,20160824,1472088699,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4235581733937648119,Referral,50957,United States,not available in demo dataset,,,372,15,,20160802,1470189786,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1293664043695932921,Referral,80349,United States,Mountain View,9700000,1,2430,44,,20160830,1472610310,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
346904935175981045,Direct,44458,United States,Mountain View,,,211,19,,20160812,1471041730,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5537140767196108194,Direct,2013817,United States,Atlanta,,,2071,28,,20160920,1474380341,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7759993982569711947,Referral,1134813,United States,Mountain View,,,1366,14,,20160824,1472080477,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5841808203140445242,Referral,117818,United States,Sunnyvale,,,261,15,,20160817,1471470774,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5492630606781186660,Referral,91911,United States,Chicago,93050000,1,851,31,,20160909,1473436255,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0101246539776970727,Referral,228811,United States,Chicago,125980000,1,454,27,,20160901,1472745909,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2064208700538963692,Referral,0,Brazil,Sao Paulo,,,3761,55,,20160905,1473119498,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7818445286928642066,Referral,143550,United States,San Jose,,,162,10,,20160822,1471923121,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3670928595634156315,Referral,82768,United States,Mountain View,,,250,11,,20160815,1471286986,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2119086449367380917,Referral,1661599,United States,Mountain View,,,1690,21,,20160808,1470700233,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4655370901384105026,Direct,199328,United States,not available in demo dataset,402080000,1,290,17,,20160908,1473352065,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
713409036847823354,Referral,293177,United States,not available in demo dataset,,,1060,18,,20160825,1472163355,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5895390602707633895,Referral,71862,United States,New York,,,132,13,,20160819,1471617126,EVENT,,1,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,3,1,
4758564487125779949,Referral,18635,United States,San Francisco,,,1497,37,,20160808,1470723793,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1437845082927694930,Referral,847754,United States,Los Angeles,,,2324,87,,20160914,1473871128,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
830906287849717434,Referral,352681,United States,not available in demo dataset,,,366,21,,20160912,1473725548,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8436426603099391262,Referral,1888212,United States,not available in demo dataset,986150000,1,1893,76,,20160806,1470504721,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1831096807494362217,Referral,418552,Taiwan,(not set),,,421,13,,20160805,1470383004,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2368551524406489641,Referral,306385,United States,Mountain View,,,808,48,,20160810,1470893618,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5798857737254906662,Referral,22179,United States,Mountain View,,,182,15,,20160803,1470278611,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5841808203140445242,Referral,85881,United States,Sunnyvale,,,261,15,,20160817,1471470774,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0008949700675509637,Referral,294048,United States,San Bruno,,,525,16,,20160825,1472168523,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8986473985952178251,Referral,216614,United States,Cambridge,,,1254,65,,20160812,1471038191,EVENT,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),,,,,,Bags,,/google+redesign/,1,1,
5804926577039377233,Referral,15952,United States,not available in demo dataset,,,248,16,,20160915,1473978883,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7796560631219894802,Referral,259899,United States,Mountain View,,,402,39,,20160824,1472088699,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9321967957655029034,Referral,86692,United States,Mountain View,112710000,1,2941,40,,20160811,1470955872,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4002137233348878949,Organic Search,772859,United States,Mountain View,153970000,2,4593,77,,20160826,1472269236,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8430240768850820716,Referral,230464,United States,Ann Arbor,,,325,29,,20160803,1470236638,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3443774061370791972,Referral,2128382,United States,not available in demo dataset,,,2320,64,,20160814,1471227062,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9817395183603701442,Direct,1967259,United States,New York,,,2644,70,,20160824,1472072311,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5566187516340689130,Referral,69139,United States,Mountain View,,,1250,49,,20160811,1470958647,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3310150612234858423,Referral,273775,United States,New York,,,2232,45,,20160802,1470169654,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8551112991718773193,Referral,342993,United States,Los Angeles,,,715,33,,20160819,1471633498,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
062337808774510362,Display,86122,United States,New York,,,1464,42,,20161004,1475603000,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4934874070320931188,Display,136550,United States,Austin,,,137,10,,20160815,1471294899,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5783477466430550060,Referral,13969,United States,Seattle,,,14,2,,20160804,1470329988,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2353966916541086672,Referral,104498,United States,New York,,,161,13,,20160913,1473788222,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2498891281074623695,Referral,30664,United States,Mountain View,,,56,7,,20160830,1472581877,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5225560997353566113,Direct,1502344,United States,not available in demo dataset,,,1516,18,,20160903,1472954196,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),,,,,,Bags,,/google+redesign/,2,1,
5360328166741425310,Referral,189292,United States,Mountain View,,,586,31,,20160912,1473699218,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1380641331256409624,Referral,81667,United States,not available in demo dataset,,,304,15,,20160817,1471469606,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
776884857977483664,Referral,0,United States,Ann Arbor,,,,1,,20160824,1472096118,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1337937847317495050,Referral,167674,United States,not available in demo dataset,,,176,12,,20160830,1472576645,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
660685082686383054,Direct,151443,United States,Santa Clara,,,151,13,,20160902,1472885351,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3638718908458544,Referral,547851,United States,not available in demo dataset,,,646,29,,20160901,1472762398,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2395484494080602357,Organic Search,139453,United States,Seattle,,,469,25,,20161005,1475691022,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3351538799616866750,Referral,1106282,United States,Mountain View,,,1260,56,,20160902,1472852560,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
112305056557684257,Referral,129765,United States,not available in demo dataset,280660000,2,1610,68,,20160828,1472410136,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9591400506922179659,Referral,1882025,United States,Irvine,,,2379,70,,20160810,1470895819,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8108754119892479502,Referral,1470536,United States,not available in demo dataset,,,1506,32,,20160909,1473470940,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5535020562395622281,Referral,84648,United States,San Jose,,,85,4,,20160829,1472523477,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9182883088233610058,Referral,169413,United States,Mountain View,,,169,21,,20160912,1473704226,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9498934313602508493,Referral,106654,Canada,Toronto,,,140,6,,20160912,1473702380,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8474839826751230187,Referral,245282,United States,Mountain View,,,388,21,,20160802,1470183704,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2868494413354804849,Referral,876800,United States,not available in demo dataset,24660000,1,5036,73,,20160818,1471550870,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8394175225593613018,Referral,23674,United States,Mountain View,,,24,3,,20161005,1475688681,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
357094916525987236,Referral,99240,United States,Mountain View,,,316,24,,20160816,1471378129,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9817395183603701442,Referral,23797,United States,New York,,,25,6,,20160825,1472160461,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7483600664917507409,Referral,1963475,United States,Mountain View,,,2628,146,,20161004,1475647083,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1845229969211485364,Referral,41153,United States,New York,,,79,8,,20160912,1473683903,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
404597489263781955,Referral,376548,United States,not available in demo dataset,69070000,1,2050,64,,20160817,1471493437,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0985098225619885190,Referral,59063,United States,San Francisco,,,3480,86,,20160926,1474947761,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3981877997953574579,Referral,135312,United States,Austin,,,507,14,,20160816,1471406797,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0198805631465706899,Referral,813707,United States,Mountain View,,,839,11,,20160818,1471543670,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8851822767477687842,Referral,598913,United States,Ann Arbor,311130000,1,1870,64,,20160907,1473266030,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1562776623325712285,Referral,335089,United States,Atlanta,,,565,46,,20160913,1473806460,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3741689406060673010,Referral,494797,United States,Mountain View,92850000,1,1002,36,,20160902,1472858035,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5619184175053401289,Referral,1034841,United States,New York,,,1035,17,,20160829,1472480166,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7441911009741882613,Referral,200400,United States,Mountain View,,,329,15,,20160908,1473381398,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0150567832855806737,Referral,57483,United States,Mountain View,,,138,8,,20160831,1472685750,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
096830421763570474,Referral,76546,United States,not available in demo dataset,,,630,37,,20160922,1474533920,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7019380365409527284,Referral,454455,Japan,Minato,,,1548,73,,20160913,1473778816,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6659013870490271686,Referral,144415,Canada,Toronto,,,654,31,,20160809,1470800401,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4830184868046076720,Referral,676241,United States,Mountain View,337910000,1,2186,188,,20160811,1470975795,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),,,,,,Bags,,/google+redesign/,2,1,
0910294048272999367,Referral,105980,United States,Mountain View,98770000,1,477,17,,20160812,1471035177,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
0509291892849260639,Referral,306213,United States,Kirkland,,,442,25,,20160928,1475126406,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
4544326774395648224,Referral,389235,United States,not available in demo dataset,,,1143,55,,20160807,1470589631,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
7054841030151887299,Direct,816733,United States,not available in demo dataset,50430000,1,1157,46,,20160828,1472437678,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2307530385804264955,Referral,373957,United States,Cupertino,,,381,24,,20160929,1475211263,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
713409036847823354,Referral,546895,United States,not available in demo dataset,,,1060,18,,20160825,1472163355,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
3412168654068372309,Referral,281715,United States,Chicago,,,291,22,,20160923,1474647237,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1240397416509470593,Referral,110308,United States,not available in demo dataset,,,625,54,,20160914,1473896914,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
600620034890632903,Referral,290442,Taiwan,(not set),,,423,43,,20160825,1472141956,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5284289732058785015,Referral,309297,United States,Mountain View,,,400,26,,20160804,1470344659,PAGE,,,11190000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
6581105403782593128,Direct,394574,United States,Sunnyvale,,,398,14,,20160829,1472513676,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2675698113041289760,Direct,435299,Netherlands,not available in demo dataset,,,628,30,,20160819,1471595242,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1348098250243454848,Organic Search,0,United States,Mountain View,,,75,7,,20160927,1475010325,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
9975516586170108497,Affiliates,338274,Nigeria,not available in demo dataset,,,364,9,,20160831,1472626844,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8200141706447123862,Direct,0,China,not available in demo dataset,,,,1,,20160817,1471488992,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5778769379730867923,Organic Search,11775,Argentina,not available in demo dataset,,,22,3,,20160825,1472132648,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
